"No, not even if I thought so.",Sam Spade ,by Humphrey Bogart ,in The Maltese Falcon,1941
You're good. You're very good.,Sam Spade ,by Humphrey Bogart ,in The Maltese Falcon,1941
"Ah, now you are dangerous.",Sam Spade ,by Humphrey Bogart ,in The Maltese Falcon,1941
Everybody has something to conceal.,Sam Spade ,by Humphrey Bogart ,in The Maltese Falcon,1941
"You getting this all right, son, or am I goin' too fast for ya?",Sam Spade ,by Humphrey Bogart ,in The Maltese Falcon,1941
Take it easy.,Sam Spade ,by Humphrey Bogart ,in The Maltese Falcon,1941
"You gotta convince me that you know what this is all about, that you aren't just fiddling around hoping it'll all... come out right in the end!",Sam Spade ,by Humphrey Bogart ,in The Maltese Falcon,1941
What would you do if I didn't tell you? Something wild and unpredictable?,Brigid O'Shaughnessy ,by Mary Astor ,in The Maltese Falcon,1941
"That's an attitude, sir, that calls for the most delicate judgment on both sides.",Kasper Gutman ,by Sydney Greenstreet ,in The Maltese Falcon,1941
"You always think you know what you're doing, but you're too slick for your own good. ",Effie Perine ,by Lee Patrick ,in The Maltese Falcon,1941
Some day you're going to find it out.,Effie Perine ,by Lee Patrick ,in The Maltese Falcon,1941
"When you come to think of it - it sort of fits everybody, doesn't it?",Nora ,by Salome Jens ,in Seconds ,1966
The good things always happen with the rain.,Nora ,by Salome Jens ,in Seconds ,1966
"There are certain skills best acquired in public bars, I suppose.",Andrew Wyke ,by Laurence Olivier,in Sleuth ,1972
There's nothing like a little bit of mayhem to cheer one up.,Andrew Wyke ,by Laurence Olivier,in Sleuth ,1972
Wit in the face of adversity! Good! You've learned something from the English.,Andrew Wyke ,by Laurence Olivier,in Sleuth ,1972
The shortest way to a man's heart is through humiliation.,Andrew Wyke ,by Laurence Olivier,in Sleuth ,1972
Don't be so gloomy. After all it's not that awful.,Harry Lime ,by Orson Welles ,in The Third Man,1949
Don't be melodramatic.,Harry Lime ,by Orson Welles ,in The Third Man,1949
A person doesn't change just because you find out more.,Anna Schmidt ,by Alida Valli,in The Third Man,1949
"You know, you ought to get yourself a girl.",Anna Schmidt ,by Alida Valli,in The Third Man,1949
Stop mumbling.,Jimmy,by William Vedder,in The Wild One,1953
The news excites people.,Jimmy,by William Vedder,in The Wild One,1953
Everything these days is pictures.,Jimmy,by William Vedder,in The Wild One,1953
"Nobody knows how to talk, just grunt at each other.",Jimmy,by William Vedder,in The Wild One,1953
You better go home and stay there.,Jimmy,by William Vedder,in The Wild One,1953
Where are going when you leave? Dont you know?,Kathie Bleeker ,by Mary Murphy,in The Wild One,1953
No. You cant do that.,Kathie Bleeker ,by Mary Murphy,in The Wild One,1953
"You are still fighting, arent you? Youre always fighting.",Kathie Bleeker ,by Mary Murphy,in The Wild One,1953
"Get up, big hero.",Chino ,by Lee Marvin,in The Wild One,1953
You are too square. Ill have to straighten you out.,Johnny Strabler ,by Marlon Brando,in The Wild One,1953
"If you gonna stay cool, youve got to wail, got to make some jive.",Johnny Strabler ,by Marlon Brando,in The Wild One,1953
"No, its a drag.",Johnny Strabler ,by Marlon Brando,in The Wild One,1953
Dont do that!,Johnny Strabler ,by Marlon Brando,in The Wild One,1953
Not just yet.,Johnny Strabler ,by Marlon Brando,in The Wild One,1953
"What do you want, flowers?",Johnny Strabler ,by Marlon Brando,in The Wild One,1953
You dont go obly one special place. You just go.,Johnny Strabler ,by Marlon Brando,in The Wild One,1953
"Its just a misunderstanding, but it could develop into real trouble.",Sheriff Harry Bleeker ,by Robert Keith,in The Wild One,1953
There isnt anything to do.,Sheriff Harry Bleeker ,by Robert Keith,in The Wild One,1953
"It will happen, sooner or later.",Sheriff Stew Singer ,by Jay C. Flippen,in The Wild One,1953
"I dont think you know what youre trying to do, or how to do it.",Sheriff Stew Singer ,by Jay C. Flippen,in The Wild One,1953
The fun is over.,Sheriff Stew Singer ,by Jay C. Flippen,in The Wild One,1953
"I met a lot of hard-boiled eggs in my life, but you - you're twenty minutes.",Lorraine,by Jan Sterling,in Ace in the Hole,1951
"It's a good story today. Tomorrow, they'll wrap a fish in it.",Charles Tatum ,by Kirk Douglas ,in Ace in the Hole,1951
Sooner the better.,Charles Tatum ,by Kirk Douglas ,in Ace in the Hole,1951
"When they bleached your hair, they must have bleached your brain too.",Charles Tatum ,by Kirk Douglas ,in Ace in the Hole,1951
The circus is over!,Charles Tatum ,by Kirk Douglas ,in Ace in the Hole,1951
Then it does bother you a little.,Jacob Q. Boot ,by Porter Hall ,in Ace in the Hole,1951
"Well, you're about as romantic as a pair of handcuffs.",Debby Marsh ,by Gloria Grahame ,in The Big Heat,1953
"The main thing is to have the money. I've been rich and I've been poor. Believe me, rich is better.",Debby Marsh ,by Gloria Grahame ,in The Big Heat,1953
The coming years are be just fine.,Bertha Duncan ,by Jeanette Nolan ,in The Big Heat,1953
"You know, you wouldn't find enough flowers around here to kill the smell.",Dave Bannion ,by Glenn Ford,in The Big Heat,1953
"Hey, you know somethin'? You ought to be doin' radio commercials - how to talk a lot and say nothin'.",Dave Bannion ,by Glenn Ford,in The Big Heat,1953
"Your big trouble, Honey, is that you attack yourself from all sides like Jersey mosquitoes.",Katie Bannion ,by Jocelyn Brando,in The Big Heat,1953
I don't think you have any idea of how much.,Johnny Farrell ,by Glenn Ford ,in Gilda ,1946
You're a lucky man.,Johnny Farrell ,by Glenn Ford ,in Gilda ,1946
You smoke too much. I've noticed. Only frustrated people smoke too much and only lonely people are frustrated.,Uncle Pio ,by Steven Geray,in Gilda ,1946
You haven't been around lately. I thought maybe you were an amnesia victim or something.,Gilda,by Rita Hayworth ,in Gilda ,1946
Times have sure changed.,Big Mac ,by Donald MacBride,in High Sierra,1941
Try talking and find out.,Marie Garson ,by Ida Lupino ,in High Sierra,1941
That's a present.,Roy Earle ,by Humphrey Bogart,in High Sierra,1941
You have only one real lasting love.,Christina Bailey ,by Cloris Leachman,in Kiss Me Deadly,1955
You don't taste like anyone I know.,Friday ,by Marian Carr ,in Kiss Me Deadly,1955
Maybe. ,Friday,by Marian Carr ,in Kiss Me Deadly,1955
That's a good girl. Now you practice saying that. Because one of the best ways to be friendly is to know when to say no.,Mike Hammer ,by Ralph Meeker,in Kiss Me Deadly,1955
Lie still. Why torment yourself?,Dr. G.E. Soberin ,by Albert Dekker,in Kiss Me Deadly,1955
It's a hard world for little things.,Rachel Cooper ,by Lillian Gish,in The Night of the Hunter,1955
"They abide, and they endure.",Rachel Cooper ,by Lillian Gish,in The Night of the Hunter,1955
"Salvation is a last-minute business, boy.",Rev. Harry Powell ,by Robert Mitchum ,in The Night of the Hunter,1955
It costs money to have a soul.,Cathy,by Jacqueline Bisset,in Bullit,1968
Look to the extreme right.,Cathy,by Jacqueline Bisset,in Bullit,1968
Do you let anything reach you?,Cathy,by Jacqueline Bisset,in Bullit,1968
Got it.,Frank Bullitt ,by Steve McQueen,in Bullit,1968
Go to sleep.,Frank Bullitt ,by Steve McQueen,in Bullit,1968
"Its not for you, baby.",Frank Bullitt ,by Steve McQueen,in Bullit,1968
You believe what you want.,Frank Bullitt ,by Steve McQueen,in Bullit,1968
Take it slow.,Frank Bullitt ,by Steve McQueen,in Bullit,1968
You are wasting your time.,Frank Bullitt ,by Steve McQueen,in Bullit,1968
Do whatever you think its best.,Captain Sam Bennett ,by Simon Oakland,in Bullit,1968
Ill try to back you up.,Captain Sam Bennett ,by Simon Oakland,in Bullit,1968
"Sometimes you look for oil, you hit a gusher.",Skip McCoy ,by Richard Widmark ,in Pickup on South Street,1953
Even in our crummy line of business you gotta draw the line somewhere.,Moe Williams ,by Thelma Ritter,in Pickup on South Street,1953
"Ask a silly question, you get a dopey look.",Moe Williams ,by Thelma Ritter,in Pickup on South Street,1953
Men are so disgustingly prompt. I think they do it just to put us women in a bad light.,Angela,by Elizabeth Taylor ,in A Place in the Sun,1951
Did you promise to be a good boy? Not to waste your time on girls?,Angela,by Elizabeth Taylor ,in A Place in the Sun,1951
Tell mama... tell mama all.,Angela,by Elizabeth Taylor ,in A Place in the Sun,1951
Hell is other people...,Martin,by James Mason ,in The Reckless Moment,1949
You don't know how a family can surround you at times.,Lucia Harper ,by Joan Bennett,in The Reckless Moment,1949
We have a long way to go!,Celia Lamphere ,by Joan Bennett,in The Secret Beyond the Door,1947
I'd hate to take a bite outta you. You're a cookie full of arsenic.,J.J. Hunsecker ,by Burt Lancaster ,in Sweet Smell of Success,1957
Here's your head; what's your hurry?,J.J. Hunsecker ,by Burt Lancaster ,in Sweet Smell of Success,1957
Now don't kid a kidder.,J.J. Hunsecker ,by Burt Lancaster ,in Sweet Smell of Success,1957
You've got more twists than a barrel of pretzels!,Steve,by Martin Milner ,in Sweet Smell of Success,1957
"The next time you want information, don't scratch for it like a dog, ask for it like a man!",Steve,by Martin Milner ,in Sweet Smell of Success,1957
Every dog will have his day.,Sidney Falco ,by Tony Curtis,in Sweet Smell of Success,1957
Start thinking with your head instead of your hips.,Sidney Falco ,by Tony Curtis,in Sweet Smell of Success,1957
Don't do anything I wouldn't do! That gives you a lot of leeway...,Sidney Falco ,by Tony Curtis,in Sweet Smell of Success,1957
"You're walking around blind, Frank, without a cane.",Sidney Falco ,by Tony Curtis,in Sweet Smell of Success,1957
Where do you want to get?,Sally,by Jeff Donnell ,in Sweet Smell of Success,1957
"Yes, but things are different now.",Homer Parrish ,by Harold Russell ,in The Best Years of Our Lives,1946
"Give 'em time, kid; they'll catch on.",Butch Engle ,by Hoagy Carmichael,in The Best Years of Our Lives,1946
You're crazy.,Milly Stephenson ,by Myrna Loy,in The Best Years of Our Lives,1946
You'll probably have to make a speech.,Milly Stephenson ,by Myrna Loy,in The Best Years of Our Lives,1946
You don't have to be overseas to have dreams like that.,Peggy Stephenson ,by Teresa Wright,in The Best Years of Our Lives,1946
You can get crazy ideas right here at home.,Fred Derry ,by Dana Andrews,in The Best Years of Our Lives,1946
Love has got to stop some place short of suicide.,Sam Dodsworth ,by Walter Huston ,in Dodsworth ,1936
You'll have to stop getting younger someday. ,Sam Dodsworth ,by Walter Huston ,in Dodsworth ,1936
"We'll have to learn to behave ourselves, when we'll be a couple of old grandparents in December.",Sam Dodsworth ,by Walter Huston ,in Dodsworth ,1936
"You're almost sure to, my dear.",Mrs. Edith Cortright ,by Mary Astor ,in Dodsworth ,1936
I suppose people travel to get away from themselves.,Mrs. Edith Cortright ,by Mary Astor ,in Dodsworth ,1936
Would you like to enjoy life for a while?,Mrs. Edith Cortright ,by Mary Astor ,in Dodsworth ,1936
This has got to stop.,Dan Gallagher ,by Michael Douglas ,in Fatal Attraction,1987
"You better get going kiddo, we're gonna be late.",Beth Gallagher ,by Anne Archer ,in Fatal Attraction,1987
You must have to be discreet.,Alex Forrest ,by Glenn Close ,in Fatal Attraction,1987
Sit down and - and get comfortable.,Alma,by Donna Reed ,in From Here to Eternity,1953
"You better get used to it, kid. ",Cpl. Buckley ,by Jack Warden ,in From Here to Eternity,1953
You'll probably see a lot of it before you die.,"Robert E. Lee ""Prew' Prewitt ",by Montgomery Clift,in From Here to Eternity,1953
A man should be what he can do.,"Robert E. Lee ""Prew' Prewitt ",by Montgomery Clift,in From Here to Eternity,1953
That ain't the real reason.,"Robert E. Lee ""Prew' Prewitt ",by Montgomery Clift,in From Here to Eternity,1953
"You've got guts, honey. I hope you can pull that off.","Robert E. Lee ""Prew' Prewitt ",by Montgomery Clift,in From Here to Eternity,1953
"Frankly, my dear, I don't give a damn.",Rhett Butler ,by Clark Gable ,in Gone with the Wind,1939
"No, I don't think I will kiss you, although you need kissing, badly. ",Rhett Butler ,by Clark Gable ,in Gone with the Wind,1939
"With enough courage, you can do without a reputation.",Rhett Butler ,by Clark Gable ,in Gone with the Wind,1939
You still think you're the cutest trick in shoe leather.,Rhett Butler ,by Clark Gable ,in Gone with the Wind,1939
"Well, it will if you want it to, darling.",Rhett Butler ,by Clark Gable ,in Gone with the Wind,1939
The right moment everyday.,Rhett Butler ,by Clark Gable ,in Gone with the Wind,1939
"You're coarse, and you're conceited. And I think this conversation has gone far enough.",Scarlett,by Vivien Leigh ,in Gone with the Wind,1939
Why does a girl have to be so silly to catch a husband?,Scarlett,by Vivien Leigh ,in Gone with the Wind,1939
"Dreams, dreams always dreams with you, never common sense.",Scarlett,by Vivien Leigh ,in Gone with the Wind,1939
"You did, it's true, you did.",Scarlett,by Vivien Leigh ,in Gone with the Wind,1939
It ain't fittin'... it ain't fittin'. It jes' ain't fittin'... It ain't fittin'.,Mammy ,by Hattie McDaniel,in Gone with the Wind,1939
It's the same thing.,Joan Webster ,by George Carney ,in I Know Where Im Going!,1945
"Oh no, it's something quite different.",Torquil MacNeil ,by Roger Livesey,in I Know Where Im Going!,1945
"There's a point where you either grow up and become a human being or you rot, like that bunch.",Link Jones ,by Gary Cooper ,in Man of the West,1958
"You sound a little shaky, Claude. Are you nervous?",Link Jones ,by Gary Cooper ,in Man of the West,1958
You're a good guesser,Billie Ellis ,by Julie London ,in Man of the West,1958
That's right.,Coaley,by Jack Lord,in Man of the West,1958
Maybe the best way to begin is to start thinking about the future.,Clarice,by April Kent ,in The Incredible Shrinking Man,1957
"You've got to believe that, don't you?",Clarice,by April Kent ,in The Incredible Shrinking Man,1957
I think... perhaps... you're right.,Nathan Bryce ,by Rip Torn ,in The Man Who Fell to Earth,1976
Well that's not as bad.,Nathan Bryce ,by Rip Torn ,in The Man Who Fell to Earth,1976
Just keep going.,Thomas Jerome Newton ,by David Bowie,in The Man Who Fell to Earth,1976
I believe a man is as big as what he's seeking.,Reno Smith ,by Robert Ryan,in Bad Day at Black Rock,1955
"Sort of unpredictable, too. Got a temper like a rattlesnake.",Reno Smith ,by Robert Ryan,in Bad Day at Black Rock,1955
You're still in trouble.,Reno Smith ,by Robert Ryan,in Bad Day at Black Rock,1955
You got things a big twisted...,Reno Smith ,by Robert Ryan,in Bad Day at Black Rock,1955
"The point is, what you don't know won't hurt you.",Reno Smith ,by Robert Ryan,in Bad Day at Black Rock,1955
You shouldn't have done that.,Reno Smith ,by Robert Ryan,in Bad Day at Black Rock,1955
"Well, go ahead and have your drink now. You're gonna need it.",John J. Macreedy ,by Spencer Tracy ,in Bad Day at Black Rock,1955
Things change.,Liz Wirth ,by Anne Francis ,in Bad Day at Black Rock,1955
You don't know what you're talking about.,Liz Wirth ,by Anne Francis ,in Bad Day at Black Rock,1955
I believe a man is nothing unless he stands up for what's rightfully his. What do you think?,Hector David ,by Lee Marvin,in Bad Day at Black Rock,1955
Let's wait and see. There's no danger yet.,Pete Wirth ,by John Ericson ,in Bad Day at Black Rock,1955
The only person standing in your way is you.,Thomas Leroy,by Vincent Cassel ,in Black Swan,2010
Perfection is not just about control. It's also about letting go.,Thomas Leroy ,by Vincent Cassel ,in Black Swan,2010
"You could be brilliant, but you're a coward.",Thomas Leroy ,by Vincent Cassel ,in Black Swan,2010
Nobody's after you.,Thomas Leroy ,by Vincent Cassel ,in Black Swan,2010
So there is nothing to be embarrassed about.,Thomas Leroy ,by Vincent Cassel ,in Black Swan,2010
"Go ahead, jump! You'll be fine. Jump!",Thomas Leroy ,by Vincent Cassel ,in Black Swan,2010
I got a little homework assignment for you. Go home and touch yourself. Live a little.,Thomas Leroy ,by Vincent Cassel ,in Black Swan,2010
Not all of us have to.,Nina,by Natalie Portman ,in Black Swan,2010
Don't worry about that.,Erica,by Barbara Hershey,in Black Swan,2010
You're in a good mood.,Erica,by Barbara Hershey,in Black Swan,2010
Everything will be better in the morning. It always is.,Erica,by Barbara Hershey,in Black Swan,2010
Why don't you?,Amy,by Grace Kelly ,in High Noon,1952
"Don't try to be a hero! You don't have to be a hero, not for me!",Amy,by Grace Kelly ,in High Noon,1952
Stay at the hotel until it's over.,Will ,by Gary Cooper ,in High Noon,1952
"We are not so very different, you and I. We've both spent our lives looking for the weaknesses in one another.",George Smiley ,by Gary Oldman,in Tinker Tailor Soldier Spy,2011
Now is the time.,George Smiley ,by Gary Oldman,in Tinker Tailor Soldier Spy,2011
A man should know when to leave the party...,Control ,by John Hurt ,in Tinker Tailor Soldier Spy,2011
Things aren't always what they seem.,Easterhase,by David Dencik,in Tinker Tailor Soldier Spy,2011
"You don't have to say anything, and you don't have to do anything. Not a thing. ",Slim,by Lauren Bacall ,in To Have and Have Not,1944
"You know how to whistle, don't you, Steve? You just put your lips together and... blow.",Slim,by Lauren Bacall ,in To Have and Have Not,1944
"You're not very hard to figure, only at times. Sometimes I know exactly what you're going to say. ",Slim,by Lauren Bacall ,in To Have and Have Not,1944
It's even better when you help.,Slim,by Lauren Bacall ,in To Have and Have Not,1944
What do you think?,Slim,by Lauren Bacall ,in To Have and Have Not,1944
What did you do that for?,Steve,by Humphrey Bogart,in To Have and Have Not,1944
You know what you're getting into. It's gonna be rough.,Steve,by Humphrey Bogart,in To Have and Have Not,1944
Was you ever bit by a dead bee?,Eddie,by Walter Brennan ,in To Have and Have Not,1944
I don't know. Maybe they just oughta leave it the way it is. Kind of a shrine to all the bullshit in the world.,Doug Roberts ,by Paul Newman ,in The Towering Inferno,1974
"Yeah, it's all our fault.",Doug Roberts ,by Paul Newman ,in The Towering Inferno,1974
"What happened, somebody hang the wallpaper upside down?",Dan Bigelow ,by Robert Wagner,in The Towering Inferno,1974
"No, you stay where you are.",Harry Jernigan ,by O.J. Simpson ,in The Towering Inferno,1974
"Do you, er, do you believe in destiny?",Harlee Claiborne ,by Fred Astaire ,in The Towering Inferno,1974
Sit down and be quiet.,Rusty James ,by Matt Dillon,in Rumble Fish,1983
Ask my brother.,Rusty James ,by Matt Dillon,in Rumble Fish,1983
"Come on, cheer up.",Rusty James ,by Matt Dillon,in Rumble Fish,1983
"Way to go man, way to go.",Rusty James ,by Matt Dillon,in Rumble Fish,1983
"Give it time, buddy boy, give it time.",Rusty James ,by Matt Dillon,in Rumble Fish,1983
How do you know someones crazy?,Rusty James ,by Matt Dillon,in Rumble Fish,1983
"Dont do that, man.",Rusty James ,by Matt Dillon,in Rumble Fish,1983
"Poor kid! Look like youve messed up all the time now, one way or the other.",The Motorcycle Boy ,by Mickey Rourke,in Rumble Fish,1983
"You know, if youre gonna lead people, you have to have somewhere to go.",The Motorcycle Boy ,by Mickey Rourke,in Rumble Fish,1983
Even the most primitive society has an innate respect for the insane.,The Motorcycle Boy ,by Mickey Rourke,in Rumble Fish,1983
You gotta be smart to run things.,Smokey ,by Nicolas Cage,in Rumble Fish,1983
"Once in a while, a person comes along with a different view of the world. It doesnt make them crazy. ",Father,by Dennis Hopper,in Rumble Fish,1983
"You just say ""bingo.""",Lt. Aldo Raine ,by Brad Pitt,in Inglourious Basterds,2009
"You know how you get to Carnegie Hall, don't ya? Practice.",Lt. Aldo Raine ,by Brad Pitt,in Inglourious Basterds,2009
"If we don't know what we are doing, the enemy certainly can't anticipate our future actions.",Colonel Goodhead ,by Eric Maturin,in The Life and Death of Colonel Blimp,1943
What's the matter with you?,Butch Cassidy ,by Paul Newman,in Butch Cassidy and the Sundance Kid,1969
That's all you know.,Butch Cassidy ,by Paul Newman,in Butch Cassidy and the Sundance Kid,1969
"Well, once you get one you get the other.",Butch Cassidy ,by Paul Newman,in Butch Cassidy and the Sundance Kid,1969
"Oh, please! Everything with you has got to be perfect!",Butch Cassidy ,by Paul Newman,in Butch Cassidy and the Sundance Kid,1969
Small price to pay for beauty.,Butch Cassidy ,by Paul Newman,in Butch Cassidy and the Sundance Kid,1969
"Well, you're a romantic bastard, I'll give you that.",Butch Cassidy ,by Paul Newman,in Butch Cassidy and the Sundance Kid,1969
This is no time for bravery. I'll let ya!,Butch Cassidy ,by Paul Newman,in Butch Cassidy and the Sundance Kid,1969
One hell of a time to tell me!,Sundance Kid ,by Robert Redford ,in Butch Cassidy and the Sundance Kid,1969
It's your great ideas that got us into this mess. I never want to hear another one of your great ideas. Ever!,Sundance Kid ,by Robert Redford ,in Butch Cassidy and the Sundance Kid,1969
"You just keep thinkin', Butch. That's what you're good at.",Sundance Kid ,by Robert Redford ,in Butch Cassidy and the Sundance Kid,1969
Don't you get sick of being right all the time?,Sundance Kid ,by Robert Redford ,in Butch Cassidy and the Sundance Kid,1969
There's that possibility.,Sundance Kid ,by Robert Redford ,in Butch Cassidy and the Sundance Kid,1969
"Well, it's too late now.",Sundance Kid ,by Robert Redford ,in Butch Cassidy and the Sundance Kid,1969
I don't know; I haven't smoked it yet.,John Dunbar ,by Kevin Costner ,in Dance with Wolves,1990
Not on your life!,Wyatt Earp ,by Burt Lancaster,in Gunfight at the OK Corral,1957
"You think you're pretty tough, don't ya, son?",Wyatt Earp ,by Burt Lancaster,in Gunfight at the OK Corral,1957
"Be careful. You're a man who makes people afraid, and that's dangerous.",Sarah Belding ,by Verna Bloom ,in Hight Plains Drifter,1973
It's what people know about themselves inside that makes 'em afraid.,The Stranger ,by Clint Eastwood ,in Hight Plains Drifter,1973
Then you live with it.,The Stranger ,by Clint Eastwood ,in Hight Plains Drifter,1973
A lot faster than you'll ever live to be.,The Stranger ,by Clint Eastwood ,in Hight Plains Drifter,1973
I'd love to oblige you. But a man's got to get his rest sometime.,The Stranger ,by Clint Eastwood ,in Hight Plains Drifter,1973
I'd love to oblige you. But a man's got to get his rest sometime.,The Stranger,by Clint Eastwood ,in Hight Plains Drifter,1973
You can always tell a man who's got something on his mind. He keeps talkin' to people he don't know. Now what is it you're tryin' to tell me?,Arch Harris ,by Warren Oates,in The Hired Hand,1971
You're just going to have to make up your own mind one day about what's right and wrong.,Homer Bannon ,by Melvyn Douglas,in Hud ,1963
"You don't look out for yourself, the only helping hand you'll ever get is when they lower the box.",Hud Bannon ,by Paul Newman ,in Hud ,1963
"Happens to everybody. Horses, dogs, men. Nobody gets out of life alive.",Hud Bannon ,by Paul Newman ,in Hud ,1963
Don't go away.,Johnny,by Sterling Hayden,in Johnny Guitar,1954
Now that makes me real sad.,Johnny,by Sterling Hayden,in Johnny Guitar,1954
"When a fire burns itself out, all you have left is ashes.",Vienna,by Joan Crawford,in Johnny Guitar,1954
There'll be plenty happening here soon. Just worry about that.,Vienna,by Joan Crawford,in Johnny Guitar,1954
That's what you said yesterday.,Vienna,by Joan Crawford,in Johnny Guitar,1954
Try it sometime.,Vienna,by Joan Crawford,in Johnny Guitar,1954
"Whoa, take 'er easy there, Pilgrim.",Tom Doniphon ,by John Wayne ,in The Man Who Shot Liberty Valance,1962
You aim to help me find some?,Tom Doniphon ,by John Wayne ,in The Man Who Shot Liberty Valance,1962
"You talk too much, think too much.",Tom Doniphon ,by John Wayne ,in The Man Who Shot Liberty Valance,1962
What's the matter with you? You superstitious or something?,Hallie,by Vera Miles ,in The Man Who Shot Liberty Valance,1962
"Just fine, fine, fine.",Link Appleyard ,by Andy Devine,in The Man Who Shot Liberty Valance,1962
You boys gotta make up your minds if you want to get your cookies.,John McCabe ,by Warren Beatty ,in McCabe and Mrs. Miller,1971
"I should think that if nothing else, you'd at least be flattered to have a girl chase you.",Clementine Carter ,by Cathy Downs ,in My Darling Clementine,1946
You was right.,Wyatt Earp ,by Henry Fonda,in My Darling Clementine,1946
Sure is a hard town for a fella to have a quiet game o' poker in.,Wyatt Earp ,by Henry Fonda,in My Darling Clementine,1946
Why should you care?,Howard Kemp ,by James Stewart ,in The Naked Spur,1953
Choosin' a way to die? What's the difference? Choosin' a way to live - that's the hard part.,Ben Vandergroat ,by Robert Ryan ,in The Naked Spur,1953
That's life.,Roy Anderson ,by Ralph Meeker ,in The Naked Spur,1953
That's true. I ain't promising you nothing extra.,Josey Wales ,by Clint Eastwood ,in The Outlaw Josey Wales,1976
Seems like you was looking to gain some money here.,Josey Wales ,by Clint Eastwood ,in The Outlaw Josey Wales,1976
"Dyin' ain't much of a livin', boy.",Josey Wales ,by Clint Eastwood ,in The Outlaw Josey Wales,1976
That's a fact.,Josey Wales ,by Clint Eastwood ,in The Outlaw Josey Wales,1976
I reckon so.,Josey Wales ,by Clint Eastwood ,in The Outlaw Josey Wales,1976
"There's truth in lies too, if you can get enough of them.",Major Tetley ,by William Eythe,in The Ox-Bow Incident,1943
Doin' this in the middle of the night's crazy.,Gil Carter ,by Henry Fonda ,in The Ox-Bow Incident,1943
Funnier things have happened.,Gil Carter ,by Henry Fonda ,in The Ox-Bow Incident,1943
Thought you liked excitement?,Art Croft ,by Harry Morgan ,in The Ox-Bow Incident,1943
"You'll just end up like all the other gringos - drinkin' tequila, shittin' out chili peppers, & waitin' fer... nothin'.",Luke,by Harry Dean Stanton ,in Pat Garrett and Billy the Kid,1973
It's a job. Comes an age in a man's life when he don't wanna spend time figuring what comes next.,Pat Garrett ,by James Coburn ,in Pat Garrett and Billy the Kid,1973
It feels like... times have changed.,Pat Garrett ,by James Coburn ,in Pat Garrett and Billy the Kid,1973
"When are you going to learn that you can't trust anybody, not even yourself?",Will,by Sam Peckinpah ,in Pat Garrett and Billy the Kid,1973
That's a good question.,Alias,by Bob Dylan,in Pat Garrett and Billy the Kid,1973
We brought nothing into this world and it's certain we can carry nothing out.,Thomas Dunson ,by John Wayne,in Red River,1948
You earned it.,Thomas Dunson ,by John Wayne,in Red River,1948
Just as sure as you're standing there.,Thomas Dunson ,by John Wayne,in Red River,1948
"I don't like quitters, especially when they're not good enough to finish what they start.",Thomas Dunson ,by John Wayne,in Red River,1948
"Well, I don't like to see things goin' good or bad. I like 'em in between.",Sims Reeves ,by Hank Worden,in Red River,1948
Could be. I wouldn't count on it.,Matt Garth ,by Montgomery Clift,in Red River,1948
Well that's all right.,Matt Garth ,by Montgomery Clift,in Red River,1948
That's what I thought.,Matt Garth ,by Montgomery Clift,in Red River,1948
A man can do that.,Ben Brigade ,by Randolph Scott ,in Ride Lonesome,1959
There are some things a man just can't ride around.,Sam Boone ,by Pernell Roberts,in Ride Lonesome,1959
You don't mean that.,Frank ,by Lee Van Cleef ,in Ride Lonesome,1959
That'll be the day.,Ethan ,by John Wayne,in The Searchers,1956
It never occurred to me.,Ethan ,by John Wayne,in The Searchers,1956
"Well, I'm just saying goodnight to you.",Ethan ,by John Wayne,in The Searchers,1956
Prove it.,Jack Wilson ,by Jack Palance,in Shane ,1953
"You know, I... I like a man who watches things go on around. It means he'll make his mark someday.",Shane ,by Alan Ladd ,in Shane ,1953
I'd like it to be my idea.,Shane ,by Alan Ladd ,in Shane ,1953
That's too bad.,Shane ,by Alan Ladd ,in Shane ,1953
The difference is I know it.,Shane ,by Alan Ladd ,in Shane ,1953
Not quite yet.,Shane ,by Alan Ladd ,in Shane ,1953
Don't you ask nothin' but questions?,Joe Starrett ,by Van Heflin ,in Shane ,1953
"Even if that was the truth, it wouldn't change things.",Joe Starrett ,by Van Heflin ,in Shane ,1953
You don't really believe that. That's not the reason.,Marian Starrett ,by Jean Arthur ,in Shane ,1953
Not anymore.,Marian Starrett ,by Jean Arthur ,in Shane ,1953
Deserve's got nothin' to do with it.,Will Munny ,by Clint Eastwood ,in Unforgiven ,1992
You better clear outta there.,Will Munny ,by Clint Eastwood ,in Unforgiven ,1992
"We all got it coming, kid.",Will Munny ,by Clint Eastwood ,in Unforgiven ,1992
You said that last night.,Will Munny ,by Clint Eastwood ,in Unforgiven ,1992
Why not?,Lyle Gorch ,by Warren Oates,in The Wild Bunch,1969
I said wait!,Deke Thornton ,by Robert Ryan,in The Wild Bunch,1969
Pick out a name and write it down.,Wyatt Earp ,by Will Geer ,in Winchester73,1950
Some folks do.,Wyatt Earp ,by Will Geer ,in Winchester73,1950
Yeah... some folks do.,Lin McAdam ,by James Stewart ,in Winchester73,1950
"That's where you're wrong. I don't like it. Some things a man has to do, so he does 'em.",Lin McAdam ,by James Stewart ,in Winchester73,1950
I guess you're right again.,Lin McAdam ,by James Stewart ,in Winchester73,1950
"Well, keep riding.",Lin McAdam ,by James Stewart ,in Winchester73,1950
You never know when a girl might need a bullet.,Lola Manners ,by Shelley Winters ,in Winchester73,1950
